pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
NOTCH_DN.V1_UP	0.446127946127946	0.606382978723404	0.21854369195959	1.00669002288984	264	138	PIM2, ABTB2, SDPR, ATP1B2, BARX2, RGS2, IQCC, MEFV, HMOX1, ITPKC, GDNF, RASGRP1, HHLA2, CDC37L1, STARD8, PPEF2, COL4A1, TNNI3, EFNA3, GTF3C5, TLX1, SLC39A4, KLHL26, LDOC1, ADAMTS1, HTN1, KLHL21, NPTX1, TUBBP5, KSR1
EIF4E_DN	0.00242718446601942	0.0325581395348837	-0.427750663463209	-1.93364045375119	0	92	ADAM9, TRIM47, PLAU, ARID4B, SCAMP1, LRBA, APPBP2, CLTC, MCPH1, SVIL, VPS13C, KIAA0196, FAS, SIK3, RCBTB2, CLINT1, TRIP11, PRRC2C, MKL2, DIP2B, WDFY3, NPEPPS, PHIP, CLDN23, NEDD4L, LOXL1, NCOA7, USP47, TBCK, MYH10, PTER, GATA6, NCOA6, FZD3, ESRP1, FRMD4B, COL4A3BP, CD55, DENND2D
EIF4E_UP	0.00340715502555366	0.0357751277683135	0.402442269461354	1.73376094013438	1	87	MIRLET7BHG, PFDN2, CNTN4, BOLA1, ATP8B3, TAF11, NOP16, NUDCD2, ATP5J2, STRA13, NDRG1, UBL4A, EIF4A3, SNX8, PTS, FETUB, AHSA1, CAMK2N2, PNO1, GEMIN6, NPM3, C16orf91, PPCS, VPS28, KCNC2, ZBED2, MAP2K3, TST, TUFM, IL18, SRXN1, NTPCR, DPY30, VIPR2, MDH2, FKBP1B, TP53I11, JOSD1, SSSCA1, TALDO1, HAUS7, FAM117A, C6orf226
CRX_DN.V1_DN	0.426116838487972	0.583594800537875	0.22773542824989	1.00637179828706	247	105	CEBPD, PRDM1, STEAP4, ACBD6, CD44, TUBB6, MYOZ1, CAMK2B, B3GNT2, KDELR3, CHAC1, WWC1, LIX1, HNF1A, GLIPR2, CAPN12, NAB1, LAD1, ZDHHC14, INSM2, DDX3Y, H6PD, S100A6, BACH2, ANXA2, KSR1, EGR1
CRX_DN.V1_UP	0.379725085910653	0.544287048567871	0.232087594480066	1.03545112995213	220	111	JAG1, FAM107B, PPP3CC, CCDC107, NXNL2, RHPN1, TRAFD1, COL19A1, SLC25A25, PPP1R42, KCNJ14, FAM161A, SP6, FAIM, CDR2, ST8SIA1, FAAH, RAD51, AQP1, CKMT1A, ARG2, RGR, ZDHHC12, GPSM2, GAS7, RANGRF, PRPH2, C16orf74, RNF207, ESRRB, UBXN11, GRTP1, REEP6, C14orf37
CRX_NRL_DN.V1_DN	0.0689655172413793	0.228675136116152	0.295280646152755	1.30457063034971	39	106	PRDM1, RNF149, ADRB2, TSPAN33, BAMBI, PYGM, ACBD6, GRIK2, RREB1, TMEM158, PNP, CAMK2B, RNF25, WWC1, TMEM87A, GDPD3, RBP7, TNC, BAX, ADAT2, QSOX1, ELOVL2, INSM2, DDX3Y, TRAPPC3, DNAJC9
CRX_NRL_DN.V1_UP	0.326460481099656	0.52208480565371	0.236724000179496	1.0643318196488	189	118	ST3GAL1, TNIP2, GADD45A, BCL2L11, PTPN18, CCDC107, NXNL2, ARL4D, RHPN1, SEC14L2, COL19A1, SAP30, SLC25A25, PPP1R42, KCNJ14, FAIM, CDR2, ST8SIA1, AQP1, LRRC2, CKMT1A, ARG2, ZDHHC12, PRKAB1, GPSM2, GAS7, DHRS3, NRL, RNF207, ESRRB, UBXN11, GRTP1, REEP6, AHRR
NRL_DN.V1_DN	0.449172576832151	0.606382978723404	-0.215478536663321	-0.996360512069164	189	102	TUFT1, PLEKHH2, FAM134C, CTBS, SMPDL3A, ATE1, WDR31, DPP8, PTPN13, GLRA3, USP25, CTH, FKBP9, SUPT16H, NOXO1
NRL_DN.V1_UP	0.263529411764706	0.461176470588235	-0.231347246358438	-1.08243329275224	111	112	PPARGC1B, ACVR2B, IGFBP5, ARMC1, RHBDL3, GALNT10, CCNA2, APC2, PPARA, TNFAIP3, CCDC64, PCOLCE, B4GALT1, PLEKHA2, PLEKHF2, GALNT7, SEMA4G, CALU, CLDN23, POLR2A, KLHL36, ARHGAP10, TAOK3, BST1, KCNB1, SPEN, IMPG1, EDN2, SLC16A6, ZDHHC6, ZFP36L2
RB_DN.V1_DN	0.510344827586207	0.650370081807558	0.220916695848876	0.976025475808703	295	106	GADD45A, CYTH1, F2RL1, RASL11B, DYNLL1, MICAL2, CD44, PDCD6, NFIL3, IGFBP3, GJB2, PMVK, NDRG1, CHAC1, S1PR5, AGR3, TNC, BCCIP, DDX3Y, MMP9, BST2, ADAMTS1, LAMC2, GOSR2, NSDHL
RB_DN.V1_UP	0.935406698564593	0.955631708263287	-0.161881397811515	-0.771149085920879	390	125	RRM2, IER2, TYRP1, MANSC1, TIMELESS, MSH6, SMARCA1, CCNE2, HES1, CTC1, PRKCE, BTG2, HEATR5B, NOXO1, GRB7, ID1
RB_P107_DN.V1_DN	0.38013698630137	0.544287048567871	0.228917452986466	1.03282036073145	221	120	C3orf70, ELOVL1, DYNLL1, NMI, GSTA4, AP3D1, PDCD6, GJB2, DGAT1, AIMP1, TXNRD3, NME7, ARPC1B, RNF25, SLIRP, CHAC1, POLR1E, DAD1, RARS, PAFAH1B3, NSUN2, BCCIP, PLK3, TXN2, CXCL12
RB_P107_DN.V1_UP	0.932203389830508	0.955631708263287	-0.165584970334827	-0.785692882595815	384	123	UBR7, POLE2, COX6B2, KIF4A, RFC5, PCOLCE, DCLRE1A, INCENP, RRM2, EFS, TYRP1, DHFR, NSMCE2, WDHD1, LOXL1, IPO9, CCNE2, LYPD1, CDC25B, EDN2, NCAPD2, PML
RB_P130_DN.V1_DN	0.0677966101694915	0.228675136116152	-0.26937652278033	-1.27817890874362	27	123	COPB1, SNX2, RHOV, CLIP1, STAT6, LGALSL, DDX1, LAMP2, ATP6AP2, RAB8B, RB1, GNAI3, DDX46, MFN1, KIAA1161, OLR1, TMEM123, ESF1, APPL1, AKAP9, SCAMP1, C9orf72, ATAD1, RASA1, ATP9B, SPG11, BNIP3, WDR26, CTSK, ZDHHC20, CSDE1, ERAP1, PARP9, ZMPSTE24, FBXO28, MORC3, USP47, PLBD1, SEC23A, GNS, PYROXD1, DSP, KDM5B, SEC24C, PNRC2
RB_P130_DN.V1_UP	0.278350515463918	0.47825679475164	0.245321585587183	1.09449414376051	161	111	STMN3, RGS16, MRAS, ZNF428, RASD1, AURKB, LSM4, ATP2A1, SLC29A1, CRLF1, WNT2B, ICA1, NKD2, C11orf71, CMTM7, SPATA13, SDF2L1, SIM2, C12orf10, CUEDC2, RHOJ, GFER, SGSM3, HINT1, FAM73B, GRTP1, TRAF2, RABEPK, MYLK, EXOSC2, RASA4, SNRPC, ABCG4
CAHOY_ASTROCYTIC	0.00338983050847458	0.0357751277683135	0.376656624339713	1.62365476823151	1	89	RNF24, GRHL1, ATP1A1, VEGFA, KCTD14, MYOM3, NMB, TMEM51, AIFM3, STK38L, PAK3, ATP13A4, MERTK, PHKG1, RARRES1, GABRG1, PPP1R3D, LGI4, KCNJ16, CYP7B1, GOT2, ADORA2B, ELOVL2, IMPA2, TTPA, FARS2, SLC13A5
CAHOY_ASTROGLIAL	0.407155025553663	0.561695619194469	0.237966951073242	1.02122229797324	238	85	CCDC96, LBP, LGALS3, IGFBP3, HMOX1, PCDH17, COL8A1, SEMA3B, CNN1, ATOH8, GLIPR2, SERPINE1, LPIN3, TRAF1, BST2, DYSF, CTTN, KLHL21, TSPO, NOX4, PHACTR3, MRPS6, LOXL2
CAHOY_NEURONAL	0.694444444444444	0.785928143712575	-0.213783778013823	-0.891443254595252	299	58	NRGN, NSF, RTN4RL1, NTS, KRT222, HSD17B4, SLC6A17, CLSTN2, SIDT1
CAHOY_OLIGODENDROCUTIC	0.333333333333333	0.52208480565371	0.253944092692721	1.07313757745452	194	79	SIRT2, FAM89A, COL20A1, P4HA2, MAP3K15, HIP1R, EPN2, ZNF276, RNF122, BCR, UGT8, DUSP19, SPEG, GAL3ST1, SRPK3
RPS14_DN.V1_DN	0.343358395989975	0.52208480565371	-0.207324620814716	-1.03479158671695	136	170	MCM10, PC, COLEC11, ENG, MKI67, KCTD20, EPB41, SERHL, CYBRD1, DEPDC1, KIF20A, BCAT1, RASIP1, ZWILCH, AOC2, PCOLCE, FOXRED2, INCENP, MYLIP, APOBEC3A, NUP155, KIF15, SUV39H2, SLC25A21, SLC31A1, APOOL, LGR4, SHMT1, LARS2, AGFG2, MSH2, PRMT3, CDC6, ARHGAP11A, ECT2, KIF23, MYH10, DLGAP5, EMP2, NID2, ESPL1, ID1
RPS14_DN.V1_UP	0.327212020033389	0.52208480565371	0.22712166139309	1.06136297288442	195	155	RHOB, JAG1, SLC31A2, SH3BP5, CTSH, CEACAM8, KBTBD11, SH2D2A, KMO, FLVCR2, PDGFA, CYP1B1, SPINK4, CEACAM6, ARHGEF3, GFI1
IL15_UP.V1_DN	0.91722972972973	0.955631708263287	0.172495848721553	0.781745644882343	542	124	OSR2, SNRPN, GPR35, MYH7B, TGM3, SEC14L2, SPAG4, PIK3IP1, LGALS4, GDNF, PDCD4, KCNIP2, GLRA2, LRP2BP, CLEC2B, ARL4C, RHOBTB1, TNFRSF11A, SESN1, CXorf21, DACT1, FZD2, CLGN, ASPHD1, TOM1, SIGLEC15, C14orf132, IL22RA1, RPL3L, CNTNAP3B, ADAMTS2, GPC4, ATP6V0A4, MYLK
IL15_UP.V1_UP	0.00166666666666667	0.0325581395348837	0.369360071612339	1.7263213266282	0	154	PIM2, URB2, RHOB, RGS16, TNFRSF21, VDR, C10orf2, ANKRD36BP2, DLX2, AMD1, ZNF276, DUSP4, TMPRSS6, PQLC2, TRMU, SH2D4A, TMEM158, CCNE1, PDE4A, KANK3, TIMM50, AP3M2, ETV4, LIME1, MAFK, TNFAIP8, HRH3, PUS1, CENPT, SLCO1A2, RPP25, FAM57A, SLCO4A1, CXCL12, YRDC, PYCRL, SPOCK1, TLR3, IRS1, LRP8, PNO1, PAK6, DHRS3, CCDC85B, EGR1, NOX4, RNF144A
IL2_UP.V1_DN	0.592137592137592	0.69511804294413	-0.195954423298363	-0.948434240251812	240	141	WSCD2, ZNF391, BTN3A1, ZNF571, CHGB, TTC23, FAM124B, SNPH, CUX2, NKX3-2, ZSCAN16, BTN3A3, HHIPL2, TANC2, METTL7A, PPP2R5C, CCDC64, PBX1, TMEM19, UTY, GPX2, A4GNT, TNS3, PRKG1, GOLPH3L, ISL1, HBP1, EHHADH, NAP1L2, FZD3, SEMA6D, CCNG2, PIK3R3
IL2_UP.V1_UP	0.00501672240802676	0.0451505016722408	0.339096210512078	1.58091252751033	2	150	PIM2, URB2, RHOB, RGS16, TNFRSF21, ABTB2, VDR, KCNG1, AATK, C10orf2, TNFRSF1B, DUSP4, TMPRSS6, PQLC2, C11orf80, TRMU, SH2D4A, TMEM158, PDE4A, AP3M2, TNFAIP8, PUS1, ITGA9, RPP25, FAM57A, SLCO4A1, CXCL12, ANXA2P1, YRDC, F2RL2, PYCRL, TLR3, IRS1, LRP8, PAK6, FOSL2, DHRS3, CCDC85B, EGR1, RNF144A, GNRH2
IL21_UP.V1_DN	0.399521531100478	0.559644670050761	-0.214619289165823	-1.01347819377695	166	120	HYAL3, ZNF550, HAL, WNT4, CCDC64, FES, SPTBN4, GPX2, NRXN1, A4GNT, NUDT7, PRR5L, CYP3A5, PRKG1, KRT32, LCN2, MPDZ, GCNT4, FRMD4A, MTL5, ITGA2, CEP41, LATS1, PROX1, SP4
IL21_UP.V1_UP	0.187393526405451	0.372814489375056	0.251290365015228	1.15107379924802	109	136	PIM2, VDR, SPRY4, ZC3H12A, AATK, ARHGAP22, PYGM, CHI3L1, TRMU, HIST1H1E, MYOZ1, FAM107A, ST6GALNAC2, UGT8, GIPR, BAIAP3, MAFK, MFSD7, SLCO1A2, ABCA6, RPP25, CXCL12, LAMP3, ANXA2P1, CYP27A1, SLC28A2, TLR3, SCN9A, ABCC8, GNAL, AMN, DIRAS3, FUZ, MVD, CPA4, DPYSL4, C1orf159, PTPRO, VSNL1, GDF9
PDGF_ERK_DN.V1_DN	0.123310810810811	0.306654516358464	0.262236639933379	1.20592479447681	72	137	NFKBIA, RHOB, TGIF1, MAP3K3, PISD, SMOX, MYC, ADM, GIPC1, THAP11, TBKBP1, KIAA0922, PPRC1, ERF, NFIL3, NOP16, FAM89B, JUN, PDE4A, SNAPC4, IL2RG
PDGF_ERK_DN.V1_UP	0.267303102625298	0.463488866020013	-0.22793935797678	-1.08250458191652	111	122	HDLBP, NCKAP1L, NDUFS1, REST, PMP22, NEU3, SNX19, NEK9, ACOT11, PSMB10, LMAN1, ATXN7, ATF6, NUP160, SERINC1, SPAG5, PPIP5K2, CHEK2, ADCY7, GALNT3, NRIP1, ALDH5A1, ST6GAL1, OXCT1
PDGF_UP.V1_DN	0.975429975429975	0.980618432746092	-0.154779661002102	-0.700663505321148	396	94	TACSTD2, OMD, GNLY, UNG, CHST15, BPGM, COL4A5, PAFAH2, GPR39, CRYAB, ZNF688, USP33, LTBP1, PLAG1, DBP, CYP1A1, HLA-DPA1, HYAL3, TP53TG5, SLC26A2, VPRBP, SLC9A2, SEMA3C, CCNT1, ASPH, KIAA1217, DUSP10, BHLHE40
PDGF_UP.V1_UP	0.495741056218058	0.641746983734335	0.213350705631628	0.977307701438488	290	134	URB2, GADD45A, TRAF5, KCNK3, KBTBD11, HSPA2, CHKA, MMP17, NDUFAF1, LSM1, TMEM158, CCNE1, WDR46, ZBTB24, SLCO3A1, ATF3, LRPAP1, RAB40B, ETS2, ARC, DEGS1, ELOVL2, INHBA, FAM149B1
TGFB_UP.V1_DN	0.00256410256410256	0.0325581395348837	-0.308747347518955	-1.5349560111047	0	166	IRX5, GNAI1, ZNF292, WNT8B, TM7SF3, SPRY1, TF, DUSP6, FBXL14, NPEPPS, IFIT1, LGR4, IRF5, TUFT1, HSF2, PTGER4, GOLPH3L, MYBL1, RNF43, GNE, ISL1, BAG4, EHHADH, C19orf57, FRMD4B, RASGRF1, CITED2, ZNF395, ID1, CDKN1B, NR2F2, ARID5B, EHF, KITLG, GATA3, ANKMY2, TFAP2A, PIK3R3, VAV3
TGFB_UP.V1_UP	0.0114754098360656	0.0691367056856187	0.307861598804055	1.44637563108067	6	161	ELL2, RHOB, CYTH1, ABTB2, MAFB, F2RL1, SNAI1, TBPL1, C9orf91, ZFP36L1, SPSB1, RGS11, TBX3, SMOX, DDC, JAM2, ARHGAP12, PIK3CD, RAPGEF2, CYP2J2, ANK1, CSNK1E, PDGFA, SKAP1, TULP4, SEC14L2, JUN, IL11, TUBB4A, THPO, KLF4, JMJD6, WNT11, TNFAIP8, ATF3, PVRIG, WNT7A, ETS2, CST6
YAP1_DN	0.487584650112867	0.635541371526426	-0.261212849390742	-0.974243656070107	215	34	IL4R, GUCY2C, SLC9A1, UGT2B4, CHCHD3, MYO1B, TEX101, WSCD2, GOLGA2P5, ZBTB39, ORC2, PIGO, MYLIP, ITGA2, PDIK1L
YAP1_UP	0.192219679633867	0.376634073759167	-0.311494069100522	-1.21967042902777	83	41	GTPBP3, CAMK4, TEAD1, CDK14, SIAE, KIAA1033, YWHAZ, RFTN1, SEMA3C, FAF2, NRAS, FAM167A, FAM35A, MAML2
SIRNA_EIF4GI_DN	0.0537897310513447	0.196070803345653	-0.310723606044772	-1.38000317581237	21	82	STAMBP, PPME1, RARB, HLA-DPA1, ATP2B4, SCML2, IMPA1, PBX3, TANK, PMP22, AKAP10, EIF5A2, MBD5, NEDD4, IGF2BP2, SLC31A1, C1QTNF1, STAG1, PAPSS2, UAP1, CDC6, CDKN2C, MAP4K3, OPN1SW
SIRNA_EIF4GI_UP	0.563855421686747	0.673993386500681	-0.213433128443996	-0.953722307869355	233	85	MIA3, CPNE1, MAGEF1, ST13, CSE1L, SPG20, ASAH1, IGF2R, CSDE1, PERP, KIF2A, THADA, RMND1, DAG1, PTPN13, BTG2, NCAPD2, GLUD1, ZFP36L2
HOXA9_DN.V1_DN	0.1275	0.312954545454545	-0.236104979911284	-1.17802484109547	50	169	RHOBTB3, MCM10, MFAP4, CEP55, KCTD20, KCTD15, STAM, C1orf106, BCAT1, CPNE3, TBC1D30, SREBF1, NRGN, SLC38A1, TBL1XR1, TRMT2B, GNA13, NPR3, GMCL1, ALDH1A3, INTS9, LMAN1, SV2A, HMGCS1, PSIP1, SHMT1, FADS1, CYP51A1, BRCA2, CDC6, ARHGAP11A, PTER, MT1G, SP1, ALDH5A1, NCAPD2, NFATC3, COL9A3, ZNF395, PDK1, BHLHE40
HOXA9_DN.V1_UP	0.11166253101737	0.293114143920596	-0.240031869687759	-1.19787048331177	44	168	PAQR3, THBD, UHRF1BP1L, RBM47, AKIRIN1, PARP12, N4BP2L2, USP15, SAR1B, SLC30A1, BZRAP1, ZFYVE16, CA6, HPSE, SORL1, HIST1H2BD, CSNK1G3, TICAM1, COQ10B, ST3GAL6, MARCH2, SLC39A6, ZMAT3, PTPRE, ZNF107, PLAA, GDF15, OAT, GLIPR1, ADAM9, NCF2, ERLIN2, PHTF2, FNDC3A, ATXN1, CHUK, SLC26A2, SGK3, MYOF, ENTPD4, CD209, DHX29, DYNLT3, FAS, RCBTB2, IFT57, GALNT7, TDRD7, RNF11, ASCC3, FRAT1, TWF1, GALC, PTGER4, BST1, GNS, FBXL5, RPS6KC1, CYFIP2, TPK1, TP53TG1, TOB1, PIK3R3, PLK2
SINGH_KRAS_DEPENDENCY_SIGNATURE_	0.548672566371681	0.668510564738109	-0.285348676205754	-0.926628138969479	247	20	ADAM8, AREG, PRSS22, C1orf116
STK33_DN	0.10443864229765	0.290277991091998	-0.228032358899893	-1.18090042191405	39	231	LGALSL, POLD1, SLC38A5, LYRM7, NFE2, CAST, LPCAT2, PFKM, ENDOD1, CARS2, CA8, ABHD14B, SPNS3, RXFP1, PODXL, ZNF280C, ZNF664, KDELC1, SIDT2, LRRK2, MGAT4A, ABLIM1, SYDE2, PLS1, BTN3A3, UAP1L1, JPH1, TANC2, VPS13C, ZDHHC23, TNKS, CCDC125, WDR36, VKORC1L1, MAPKAP1, PCYOX1, DSG2, MANSC1, C9orf66, BEND6, CDC42EP3, FAM84B, PSPH, OSBPL1A, AFF3, PCCB, PADI2, NHLRC2, ANKLE1, GPRASP2, AIM1, CYFIP2, SPIN4, PAWR, KLRG2, PROSER1, ID3, NR2F2, PIK3R3, STC2, PSTPIP2, FAM46C
STK33_NOMO_DN	0.338541666666667	0.52208480565371	-0.202197904831143	-1.04484475509137	129	229	GPAT2, ICK, BPNT1, GPT2, DDAH1, SLC35F1, FAM134B, TMEM45A, BTLA, ASL, BDH2, NXT2, MTR, APOBEC3C, TEX15, SLC16A4, POLD1, MZT1, LYRM7, HSPA4L, CAMK1D, LPCAT2, CARS2, TMTC2, ABHD14B, ZNF280C, ZNF664, KDELC1, SIDT2, LRRK2, MGAT4A, SYDE2, PLS1, BTN3A3, ZNF623, SEPT1, JPH1, VPS13C, ZDHHC23, TNKS, WDR36, SEMA3C, VKORC1L1, MAPKAP1, PCYOX1, DSG2, NEDD4, MANSC1, C9orf66, BEND6, TET1, PSPH, OSBPL1A, AFF3, LGR4, PCCB, PADI2, TCEAL8, NHLRC2, ANKLE1, AIM1, HEATR5A, CYFIP2, SPIN4, PAWR, DOPEY2, PROSER1, PIK3R3, SLC40A1, PSTPIP2
STK33_NOMO_UP	0.122977346278317	0.306654516358464	0.235818662281524	1.1710847799228	75	239	ST3GAL1, RHOB, TGIF1, RNF149, AKTIP, SIPA1L2, PHLDA1, ZIC2, ZFP36L1, UNK, GBP3, CYP2E1, GNA12, KMO, ABCA1, RGS2, ACVR1, GAN, UPP1, ZNF222, HAVCR2, JUN, HMOX1, CRK, TUBB2A, KIFC3, IL10RA, TNFSF15, HNMT, COL6A3, CDC37L1, MERTK, DUSP1, KDELR3, IFI16
STK33_SKM_DN	0.012853470437018	0.0736153306847394	-0.265516483626305	-1.35965585602556	4	217	LYRM7, NFE2, CAST, PFKM, CARS2, CXCL16, CA8, ABHD14B, SPNS3, RXFP1, PODXL, FBLIM1, CRIM1, KDELC1, LRRK2, ABLIM1, SYDE2, PLS1, UAP1L1, C1orf106, JPH1, ALDH1L2, TANC2, LAMB3, ZDHHC23, CCDC125, TBC1D30, SPRY1, WDR36, VKORC1L1, GPR37, MANSC1, NPR3, TANC1, CDC42EP3, FAM84B, PSPH, AFF3, BMP2K, SV2A, BANK1, N4BP2L1, PCCB, PADI2, ANKLE1, GPRASP2, AIM1, ATP8B2, PRTG, CYFIP2, SPIN4, PAWR, KLRG2, MSRB3, GBX2, IL12RB2, ID3, NR2F2, STC2, FAM46C
STK33_SKM_UP	0.00779220779220779	0.0613636363636364	-0.280147611632186	-1.44661509871863	2	228	CEP19, SYCP2, PRTFDC1, NMNAT1, KIAA1107, AMMECR1, KLF6, CFL2, TMTC3, THAP1, ZNF407, ETV1, TGFB1I1, TK2, NBEAL1, GLIPR1, EMP3, CMTM1, DPY19L4, CYBB, NCF2, PLAU, OLR1, MFAP3, ZNF718, TFPI2, NINJ2, MILR1, FNBP1L, SYNJ2BP, KLHL28, CYBRD1, CYTH4, TLR6, ST20, CPEB4, FAM177A1, ARRDC3, BTBD7, NECAP1, AFF4, RCBTB2, BMF, CTSK, CPEB2, TRIP11, ZBTB6, ZNF675, TRIM23, ANXA1, ASPH, TP53INP1, RNF141, NFKBIZ, PRKY, TWF1, ATRX, HIST2H2BE, SLC7A11, SH2B3, MYEF2, NAPSB, JUNB, HINT3, OSBPL11, BTG2, ZNF763, DUSP8, CLDN1, TP53INP2, TTLL7, TMEM107, RND3, CD53, ARID5B, KITLG, PLK2
STK33_UP	0.0282776349614396	0.131641063344039	-0.25348862914175	-1.32026728276579	10	240	KIAA1107, KLF6, CFL2, GDF15, ZMYND11, THAP1, NBEAL1, SAMD9L, GLIPR1, CMTM1, DPY19L4, PANX1, NCF2, C15orf48, PLAU, OLR1, MFAP3, TFPI2, FNDC3A, ATXN1, MILR1, FNBP1L, KLHL28, CYBRD1, TLR6, ST20, CPEB4, FAM177A1, WNT5A, ARRDC3, BTBD7, ABHD2, NECAP1, ANKRD40, AFF4, BMF, CPEB2, TRIP11, EMP1, ZBTB6, ICAM1, TRIM23, ANXA1, SYNJ1, CYTH2, ASPH, TP53INP1, RNF141, TWF1, HIST2H2BE, SLC7A11, CXCL3, SEPT10, KIAA1468, BTG3, MTMR9, JUNB, GALNT4, GNPDA2, HINT3, GFPT1, BTG2, HBP1, DUSP8, CLDN1, TTLL7, PPP1R15A, DOCK4, MAP4K3, RND3, STC1, CDKN1B, ARID5B, KITLG
KRAS.AMP.LUNG_UP.V1_DN	0.14853195164076	0.33419689119171	0.269094843501462	1.19585871886034	85	109	AATK, KCNN1, SLC5A2, BARX2, DCC, TRMT2A, RELB, GRIK5, DGKQ, CORO2B, ACE, RBFOX1, STARD8, GPRC5C, DPPA4, HBA1, RHOBTB1, PODNL1, TBXAS1, PYHIN1, C2orf54, SNTG1, PDE11A, SCARF1, KREMEN2, HIST1H2BJ, INPP5D, HHLA1, SDS, CLDN16, FGL2, PPM1H, CYP2C18, CA1
KRAS.AMP.LUNG_UP.V1_UP	0.299829642248722	0.502607590822462	0.254922348581047	1.09398546919461	175	85	MMP15, SLC6A6, ABCG5, EFNA2, EGF, JAK3, ZNF835, EFCAB6, PPIEL, NPHP1, OPRK1, MYOZ1, BMPER, NOVA1, EFNA3, GPR68, ATG10, DYNC1I1, HSF1, AKT2, HIST1H2BN, FGF7, TUBA8, RPL23AP53, FAM174B, OSBP2, SDCCAG8, C8orf59, SPTA1, CLSTN3
KRAS.DF.V1_DN	0.0117056856187291	0.0691367056856187	0.3088533628674	1.44452376232541	6	158	KLF11, ERN1, ADRB2, MLLT4, ZNF239, KLF15, SEMA6A, EPB41L4B, RNF122, PDGFA, HMGN3, OGFRL1, TRA2A, IGFBP3, ZNF764, C1orf109, ARHGAP26, FANCE, PHF7, SYNE1, KLF4, UCHL1, TNXB, PAK3, HOMER2, MEX3D, PTGER1, CTAGE9, GCC1, LCAT, ARID3B, RNMT, CNTFR, ALOX12P2, TNC, ETS2, KLK8, MPP3, LAMP3, TGFB3, ALG13, EXOSC7, VWA5A, ARFGAP1, SMAD6, COPZ2, SYP, HIST2H2AA3, KLK5, IGFBP2
KRAS.DF.V1_UP	0.871666666666667	0.936051136363636	0.175313804576385	0.829571004870898	522	171	S100P, STEAP1, JAK2, SLC2A10, HSPA2, RGS2, RAC2, AURKB, ANKRD36B, SPAG4, ISG20, TMEM158, ARHGEF3, SAP30, COL6A3, DLGAP4, VEGFC, OPLAH, PPP2R3B, HS3ST3A1, OBFC1, SMARCD3, DNASE1L1, SERPINE1, HRSP12, INHBA, ALDOC, PROCR, LRP8, GLMN, SCAND1, CCDC85B, G6PD, SLC22A4, LOXL2, UBE2W, ASMTL, MAP3K6, SPRY2, IRF9, TBC1D8, DPYSL2, PDLIM2, CBLC, STX4, TP53I3, HSD17B2, FKBP1B
TBK1.DF_DN	0.00258397932816537	0.0325581395348837	-0.401304785671704	-2.11991368015997	0	268	NME6, KCTD3, CLOCK, DSC3, SEC63, PRKD3, CHMP2B, RALA, COL4A5, PKP4, BCL2L1, ODF2, UBXN4, SMARCA2, USP46, CLN5, UGGT1, THOC2, ADAM10, ATP2B1, ZZZ3, USP22, SNX15, PLEKHA1, MTR, TEAD1, BMPR2, NSMAF, TMOD3, LUC7L3, PMAIP1, HMBOX1, SMC5, DENND1B, ATP6AP2, RSRC1, LMO4, KTN1, GNAI3, KIF3A, AMMECR1, PTGES, DNAJB14, MBP, SMG1, BPTF, DCP2, NAA15, ARMC1, TLN1, GOLGA2, ERLIN2, ESF1, PANK3, APPL1, GOLT1B, AKAP9, KPNA6, FNBP1L, EXOC5, SLC26A2, RSF1, ZWINT, ZKSCAN1, ZCCHC10, SCAF11, SIKE1, ZNF654, GTF2A1, GOLGA4, RPAP3, BNIP2, UBXN8, DCK, PPIG, ALDH9A1, AFF4, NF1, HOOK1, SEMA3C, PLEKHA2, CUL5, PCYOX1, ERAP1, GALNT7, IRF2, CBX5, TRIM23, TTBK2, CDC27, CD2AP, COL5A2, ADCY6, UFL1, IFIT1, ACAP2, KIF14, OSBPL1A, NAA35, PRKRA, SMAD5, HMGCS1, COPS4, MED13L, NLK, MPHOSPH9, MYO6, IDE, RMND1, TBK1, SLC39A8, CCNE2, MSH2, HIPK3, ARFGEF2, MPDZ, GNE, LSM14A, INSIG2, GALNT3, RXRA, ITGA2, SEPHS2, NRIP1, SLC35A5, BACH1, THBS1, PMEPA1, LMNB1, NCOA3, RRN3, RRN3P1, ZNF395, EHF, CCNG2, NFYB
TBK1.DF_UP	0.0287206266318538	0.131641063344039	-0.246891169434976	-1.29599784449421	10	263	BTG1, TMED5, EMP3, ITGAV, PLAU, MICA, ATP11B, TBC1D13, PHTF2, DPY19L1, INPP5F, CYBRD1, GALNT10, STAM, EXTL2, TMEM184B, TRAPPC2, IL1R1, LSM6, GPR107, TNFAIP3, RAD51AP1, PPP2R3A, ABR, OCRL, ADAM8, TMEM40, IFT57, PLEKHF2, IGSF3, CNNM4, USP10, GPX2, TRAK2, PXDN, CLCA2, MAST3, CDC42EP3, DAB2, TNS3, MKL2, ARAP3, CHIC2, LIPG, TUFT1, TTC33, FEZ1, DNMT3B, PIP4K2C, GOLPH3L, MYBL1, DLG3, BTG3, LANCL1, CAMK2G, ISL1, RUNX1, PCLO, PASK, TNFAIP1, C3orf52, DUSP3, PEG10, SLC33A1, ZDHHC6, TRAM2, RNGTT, RGS3, CLDN4, WWTR1, ANKMY2
