category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0031290	0.700594463216311	0.50976069786184	5	14	retinal ganglion cell axon guidance	BP	1	1
GO:0071481	0.700656172880037	0.559592530327583	3	10	cellular response to X-ray	BP	1	1
GO:0070212	0.700656646450717	0.743816801180289	1	3	protein poly-ADP-ribosylation	BP	1	1
GO:0001849	0.700692300595641	0.743781512738848	1	3	complement component C1q binding	MF	1	1
GO:0043457	0.700723160292426	0.474976152249183	7	20	regulation of cellular respiration	BP	1	1
GO:0070740	0.700953600529779	0.743522763718376	1	3	tubulin-glutamic acid ligase activity	MF	1	1
GO:0030705	0.701028005904333	0.368391485894949	43	118	cytoskeleton-dependent intracellular transport	BP	1	1
GO:0033006	0.701190488154966	0.471979667492824	7	21	regulation of mast cell activation involved in immune response	BP	1	1
GO:0043304	0.701190488154966	0.471979667492824	7	21	regulation of mast cell degranulation	BP	1	1
GO:0016886	0.701463948884458	0.565681532274768	3	9	ligase activity, forming phosphoric ester bonds	MF	1	1
GO:0051131	0.701794442976402	0.524347455733372	4	13	chaperone-mediated protein complex assembly	BP	1	1
GO:0016188	0.701810989632086	0.56527870439811	3	9	synaptic vesicle maturation	BP	1	1
GO:0031826	0.701837920131107	0.742645386898347	1	3	type 2A serotonin receptor binding	MF	1	1
GO:0098639	0.702303093370443	0.641416334405178	2	5	collagen binding involved in cell-matrix adhesion	MF	1	1
GO:0010644	0.702339321608561	0.461042946416166	8	23	cell communication by electrical coupling	BP	1	1
GO:0001911	0.702360825617988	0.564639916471801	3	9	negative regulation of leukocyte mediated cytotoxicity	BP	1	1
GO:0042589	0.702481659580138	0.564499441105403	3	9	zymogen granule membrane	CC	1	1
GO:0071313	0.702552972023971	0.573866526588092	3	8	cellular response to caffeine	BP	1	1
GO:0071415	0.702552972023971	0.573866526588092	3	8	cellular response to purine-containing compound	BP	1	1
GO:0000054	0.702666556313365	0.557243576613399	3	10	ribosomal subunit export from nucleus	BP	1	1
GO:0033750	0.702666556313365	0.557243576613399	3	10	ribosome localization	BP	1	1
GO:0033753	0.702666556313365	0.557243576613399	3	10	establishment of ribosome localization	BP	1	1
GO:2000831	0.702829114142653	0.557053244577262	3	10	regulation of steroid hormone secretion	BP	1	1
GO:0019249	0.70286462923669	0.741623454249121	1	3	lactate biosynthetic process	BP	1	1
GO:0070509	0.70287580758928	0.367450800816747	41	116	calcium ion import	BP	1	1
GO:0008143	0.703001871146881	0.533706919056052	4	11	poly(A) binding	MF	1	1
GO:0034204	0.703048647751055	0.465017071723219	8	21	lipid translocation	BP	1	1
GO:2001256	0.703115657967826	0.622615388998249	2	6	regulation of store-operated calcium entry	BP	1	1
GO:0002116	0.703121486887533	0.533567532094473	4	11	semaphorin receptor complex	CC	1	1
GO:0017154	0.703121486887533	0.533567532094473	4	11	semaphorin receptor activity	MF	1	1
GO:0010899	0.70313057250375	0.741358170904782	1	3	regulation of phosphatidylcholine catabolic process	BP	1	1
GO:0002823	0.703151503747364	0.469705162412456	7	21	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP	1	1
GO:0016840	0.70315923994465	0.56371109917012	3	9	carbon-nitrogen lyase activity	MF	1	1
GO:0055119	0.703621363452245	0.506234541398268	5	14	relaxation of cardiac muscle	BP	1	1
GO:0005942	0.703661743646974	0.490335749801308	6	16	phosphatidylinositol 3-kinase complex	CC	1	1
GO:0009620	0.703731415995365	0.476310124716025	6	21	response to fungus	BP	1	1
GO:0010701	0.703748470818454	0.740740886136308	1	3	positive regulation of norepinephrine secretion	BP	1	1
GO:0043267	0.704088718497112	0.471073228832014	7	20	negative regulation of potassium ion transport	BP	1	1
GO:0071971	0.704109839715927	0.60981832027738	2	7	extracellular exosome assembly	BP	1	1
GO:0072557	0.704154314064842	0.740334744808522	1	3	IPAF inflammasome complex	CC	1	1
GO:0048496	0.704160696076426	0.639365390510662	2	5	maintenance of animal organ identity	BP	1	1
GO:0033034	0.704173088091151	0.62141353705874	2	6	positive regulation of myeloid cell apoptotic process	BP	1	1
GO:0001956	0.70417673072072	0.562525296703649	3	9	positive regulation of neurotransmitter secretion	BP	1	1
GO:1900087	0.704183970963706	0.468505298018676	7	21	positive regulation of G1/S transition of mitotic cell cycle	BP	1	1
GO:0034067	0.704246217663301	0.4295898312377	12	33	protein localization to Golgi apparatus	BP	1	1
GO:0006537	0.704497712889703	0.621043960746155	2	6	glutamate biosynthetic process	BP	1	1
00860	0.704535721139134	0.454742141849867	8	25	NA	NA	1	1
GO:2000601	0.70492778965262	0.62055388447056	2	6	positive regulation of Arp2/3 complex-mediated actin nucleation	BP	1	1
GO:0006509	0.705006577238857	0.426362724633006	12	35	membrane protein ectodomain proteolysis	BP	1	1
GO:0097202	0.705025214411097	0.55447606466338	3	10	activation of cysteine-type endopeptidase activity	BP	1	1
GO:0090305	0.705191225353687	0.342687646924647	86	247	nucleic acid phosphodiester bond hydrolysis	BP	1	1
GO:0060192	0.705194001239433	0.554277536210951	3	10	negative regulation of lipase activity	BP	1	1
GO:0009186	0.705212938626504	0.620228674197778	2	6	deoxyribonucleoside diphosphate metabolic process	BP	1	1
GO:0045117	0.705415418683226	0.520094286775137	4	13	azole transport	BP	1	1
GO:0019797	0.705605020605877	0.738878411223063	1	3	procollagen-proline 3-dioxygenase activity	MF	1	1
GO:0008356	0.705674820856983	0.49962923743944	5	15	asymmetric cell division	BP	1	1
GO:0015234	0.705932505489469	0.738548666563437	1	3	thiamine transmembrane transporter activity	MF	1	1
GO:0015403	0.705932505489469	0.738548666563437	1	3	thiamine uptake transmembrane transporter activity	MF	1	1
GO:0015888	0.705932505489469	0.738548666563437	1	3	thiamine transport	BP	1	1
GO:0071934	0.705932505489469	0.738548666563437	1	3	thiamine transmembrane transport	BP	1	1
GO:0071541	0.70607993574158	0.607534202846293	2	7	eukaryotic translation initiation factor 3 complex, eIF3m	CC	1	1
GO:0006517	0.706096868701017	0.456690905767898	8	23	protein deglycosylation	BP	1	1
GO:0009063	0.706125677008844	0.384667375279813	24	72	cellular amino acid catabolic process	BP	1	1
GO:0055062	0.706239062861654	0.569604117872078	3	8	phosphate ion homeostasis	BP	1	1
GO:0072506	0.706239062861654	0.569604117872078	3	8	trivalent inorganic anion homeostasis	BP	1	1
GO:0000812	0.706713177536713	0.559558844861576	3	9	Swr1 complex	CC	1	1
GO:1903689	0.706766343869221	0.636472244060791	2	5	regulation of wound healing, spreading of epidermal cells	BP	1	1
GO:0048070	0.706929747894585	0.52310835107719	4	12	regulation of developmental pigmentation	BP	1	1
GO:0008969	0.706971673069955	0.737499904800585	1	3	phosphohistidine phosphatase activity	MF	1	1
GO:1903598	0.706999380460021	0.737471891050148	1	3	positive regulation of gap junction assembly	BP	1	1
00512	0.707179883098495	0.445526311526835	9	26	NA	NA	1	1
GO:0005826	0.707181448071023	0.737287744878378	1	3	actomyosin contractile ring	CC	1	1
GO:0000110	0.707266849676924	0.737201329136811	1	3	nucleotide-excision repair factor 1 complex	CC	1	1
GO:0055008	0.707315359607265	0.407488678910575	16	44	cardiac muscle tissue morphogenesis	BP	1	1
GO:0017004	0.707636705851869	0.453412868422033	7	28	cytochrome complex assembly	BP	1	1
GO:0042382	0.707885979890484	0.61716916938767	2	6	paraspeckles	CC	1	1
GO:0032650	0.707902359487288	0.736557486331639	1	3	regulation of interleukin-1 alpha production	BP	1	1
GO:0032730	0.707902359487288	0.736557486331639	1	3	positive regulation of interleukin-1 alpha production	BP	1	1
GO:0050705	0.707902359487288	0.736557486331639	1	3	regulation of interleukin-1 alpha secretion	BP	1	1
GO:0050717	0.707902359487288	0.736557486331639	1	3	positive regulation of interleukin-1 alpha secretion	BP	1	1
GO:0034145	0.708140200992815	0.616877161511872	2	6	positive regulation of toll-like receptor 4 signaling pathway	BP	1	1
GO:0010498	0.708189744123411	0.330061950275937	134	382	proteasomal protein catabolic process	BP	1	1
GO:0010890	0.708401394449511	0.736050934254853	1	3	positive regulation of sequestering of triglyceride	BP	1	1
GO:0051261	0.708530430896364	0.375886739849123	29	79	protein depolymerization	BP	1	1
GO:0071010	0.708551214229752	0.470658375319981	6	21	prespliceosome	CC	1	1
GO:0001960	0.70859294751316	0.435563776388291	10	29	negative regulation of cytokine-mediated signaling pathway	BP	1	1
00620	0.708842430095184	0.431447047718751	10	32	NA	NA	1	1
GO:0060766	0.70892678492646	0.5569577187045	3	9	negative regulation of androgen receptor signaling pathway	BP	1	1
GO:0031298	0.709147432725861	0.615718446833179	2	6	replication fork protection complex	CC	1	1
GO:0016635	0.709247685899489	0.735189931074563	1	3	oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor	MF	1	1
GO:0002035	0.709290834045843	0.735145966515649	1	3	brain renin-angiotensin system	BP	1	1
GO:0006338	0.709457959105756	0.354994495909229	47	137	chromatin remodeling	BP	1	1
GO:0005844	0.70946136204954	0.419250758721227	12	37	polysome	CC	1	1
GO:0004745	0.709501293350578	0.515263672188547	4	13	retinol dehydrogenase activity	MF	1	1
GO:0019211	0.709610666692014	0.549059474412468	3	10	phosphatase activator activity	MF	1	1
GO:1900016	0.709879413676124	0.614874600832799	2	6	negative regulation of cytokine production involved in inflammatory response	BP	1	1
GO:0003062	0.709931425790249	0.614814582867784	2	6	regulation of heart rate by chemical signal	BP	1	1
GO:0072503	0.710029604405301	0.334739190975813	98	276	cellular divalent inorganic cation homeostasis	BP	1	1
GO:0051340	0.710049969993281	0.614677763662176	2	6	regulation of ligase activity	BP	1	1
GO:0071947	0.710114934134448	0.734305034913604	1	3	protein deubiquitination involved in ubiquitin-dependent protein catabolic process	BP	1	1
GO:0032512	0.710147277333536	0.734271983062371	1	3	regulation of protein phosphatase type 2B activity	BP	1	1
GO:0035308	0.710295462156577	0.473015709663681	6	19	negative regulation of protein dephosphorylation	BP	1	1
GO:0051835	0.710480620338919	0.73393112444823	1	3	positive regulation of synapse structural plasticity	BP	1	1
GO:0006851	0.710589515157713	0.542403799305158	3	11	mitochondrial calcium ion transport	BP	1	1
GO:0016139	0.710652267800546	0.613982005266201	2	6	glycoside catabolic process	BP	1	1
GO:0048490	0.71069502937792	0.490196956930141	5	16	anterograde synaptic vesicle transport	BP	1	1
GO:0099514	0.71069502937792	0.490196956930141	5	16	synaptic vesicle cytoskeletal transport	BP	1	1
GO:0099517	0.71069502937792	0.490196956930141	5	16	synaptic vesicle transport along microtubule	BP	1	1
GO:0055131	0.710793021294801	0.613819263662683	2	6	C3HC4-type RING finger domain binding	MF	1	1
GO:0030199	0.71081148068888	0.434530551652572	10	28	collagen fibril organization	BP	1	1
GO:0032453	0.710842895426573	0.631907287675982	2	5	histone demethylase activity (H3-K4 specific)	MF	1	1
04141	0.710950125541333	0.348433528823431	55	160	NA	NA	1	1
GO:0051568	0.71107750098154	0.398088544273392	17	49	histone H3-K4 methylation	BP	1	1
GO:0006207	0.711209031006717	0.613337940265342	2	6	'de novo' pyrimidine nucleobase biosynthetic process	BP	1	1
GO:0019856	0.711209031006717	0.613337940265342	2	6	pyrimidine nucleobase biosynthetic process	BP	1	1
GO:0007113	0.711216998915231	0.733176771520777	1	3	endomitotic cell cycle	BP	1	1
GO:0046666	0.71142584996463	0.732962478126588	1	3	retinal cell programmed cell death	BP	1	1
GO:0003140	0.711510230105955	0.61298914856531	2	6	determination of left/right asymmetry in lateral mesoderm	BP	1	1
GO:0060385	0.711527745790003	0.732857871708514	1	3	axonogenesis involved in innervation	BP	1	1
GO:1901524	0.711621389856416	0.631030112509233	2	5	regulation of macromitophagy	BP	1	1
GO:0090156	0.711694011785552	0.732687104785587	1	3	cellular sphingolipid homeostasis	BP	1	1
GO:0042219	0.711825958713738	0.5085618637671	4	14	cellular modified amino acid catabolic process	BP	1	1
GO:0010642	0.711906929698563	0.553437680590929	3	9	negative regulation of platelet-derived growth factor receptor signaling pathway	BP	1	1
GO:0046916	0.712063004875184	0.377709852445235	24	73	cellular transition metal ion homeostasis	BP	1	1
GO:0004359	0.712126384589835	0.732242574168417	1	3	glutaminase activity	MF	1	1
GO:0031644	0.712189576965039	0.413690125769028	13	37	regulation of neurological system process	BP	1	1
GO:0034358	0.712232910376095	0.453319386132998	7	24	plasma lipoprotein particle	CC	1	1
GO:1990777	0.712232910376095	0.453319386132998	7	24	lipoprotein particle	CC	1	1
GO:0010009	0.712293211716995	0.732070880824462	1	3	cytoplasmic side of endosome membrane	CC	1	1
GO:0033127	0.713324913458216	0.515534099087137	4	12	regulation of histone phosphorylation	BP	1	1
GO:1990164	0.713536885213488	0.730787846430944	1	3	histone H2A phosphorylation	BP	1	1
GO:0010663	0.713566697448076	0.551468105673338	3	9	positive regulation of striated muscle cell apoptotic process	BP	1	1
GO:0010666	0.713566697448076	0.551468105673338	3	9	positive regulation of cardiac muscle cell apoptotic process	BP	1	1
GO:0002274	0.713604287991159	0.360971589494996	35	102	myeloid leukocyte activation	BP	1	1
GO:0016469	0.713621193009416	0.405177404101795	13	46	proton-transporting two-sector ATPase complex	CC	1	1
GO:1904996	0.713667511488865	0.730652769626487	1	3	positive regulation of leukocyte adhesion to vascular endothelial cell	BP	1	1
GO:0005671	0.713828826904539	0.489998162598348	5	15	Ada2/Gcn5/Ada3 transcription activator complex	CC	1	1
GO:0006573	0.71392630360206	0.551040511819972	3	9	valine metabolic process	BP	1	1
GO:0002097	0.714161987898842	0.514536440199205	4	12	tRNA wobble base modification	BP	1	1
GO:0032299	0.714423371222189	0.729869972525981	1	3	ribonuclease H2 complex	CC	1	1
GO:0033313	0.714527688413765	0.729761778779638	1	3	meiotic cell cycle checkpoint	BP	1	1
00010	0.714563458577804	0.392330569103655	17	52	NA	NA	1	1
GO:0033014	0.714684899453312	0.442906160834055	8	25	tetrapyrrole biosynthetic process	BP	1	1
GO:0021903	0.71470536040075	0.60927334315992	2	6	rostrocaudal neural tube patterning	BP	1	1
GO:0045504	0.714732973683292	0.729548752126398	1	3	dynein heavy chain binding	MF	1	1
GO:0090543	0.714838763307262	0.609117569661896	2	6	Flemming body	CC	1	1
GO:0097035	0.715368340088613	0.416807474976151	12	33	regulation of membrane lipid distribution	BP	1	1
GO:1900194	0.715424685972712	0.728829852870919	1	3	negative regulation of oocyte maturation	BP	1	1
GO:0031643	0.715462546992731	0.626676356341391	2	5	positive regulation of myelination	BP	1	1
GO:0004771	0.715522090221385	0.728728483501677	1	3	sterol esterase activity	MF	1	1
GO:0016095	0.715706373099432	0.728536606355847	1	3	polyprenol catabolic process	BP	1	1
GO:1903825	0.715816890850373	0.387012458019737	19	54	organic acid transmembrane transport	BP	1	1
GO:1905039	0.715816890850373	0.387012458019737	19	54	carboxylic acid transmembrane transport	BP	1	1
GO:0006901	0.715834126105701	0.385408044466638	19	57	vesicle coating	BP	1	1
GO:0032765	0.715885299790129	0.728350190237855	1	3	positive regulation of mast cell cytokine production	BP	1	1
GO:0031392	0.715889612648903	0.728345695442745	1	3	regulation of prostaglandin biosynthetic process	BP	1	1
GO:2001279	0.715889612648903	0.728345695442745	1	3	regulation of unsaturated fatty acid biosynthetic process	BP	1	1
GO:0071705	0.716016624300051	0.31548326468194	195	550	nitrogen compound transport	BP	1	1
GO:0000303	0.716222645052212	0.448615747070592	7	24	response to superoxide	BP	1	1
GO:0002279	0.716370163543728	0.425146989067889	10	30	mast cell activation involved in immune response	BP	1	1
GO:0043303	0.716370163543728	0.425146989067889	10	30	mast cell degranulation	BP	1	1
GO:0000266	0.716386416341715	0.426519487427057	10	29	mitochondrial fission	BP	1	1
GO:1900044	0.716764081196028	0.594961556541769	2	7	regulation of protein K63-linked ubiquitination	BP	1	1
GO:0015307	0.716884789616451	0.727306759448295	1	3	drug:proton antiporter activity	MF	1	1
GO:0046618	0.716884789616451	0.727306759448295	1	3	drug export	BP	1	1
GO:0010886	0.71689682506785	0.60670792976596	2	6	positive regulation of cholesterol storage	BP	1	1
GO:0008305	0.716997683137916	0.43092024919912	10	26	integrin complex	CC	1	1
GO:0002562	0.717024359177741	0.398065542524359	15	44	somatic diversification of immune receptors via germline recombination within a single locus	BP	1	1
GO:0016444	0.717024359177741	0.398065542524359	15	44	somatic cell DNA recombination	BP	1	1
GO:0045180	0.717264129053383	0.624619502806096	2	5	basal cortex	CC	1	1
GO:0031515	0.7173130886093	0.726858535416569	1	3	tRNA (m1A) methyltransferase complex	CC	1	1
GO:0050542	0.71784414047455	0.702139617588282	1	4	icosanoid binding	MF	1	1
GO:0050544	0.71784414047455	0.702139617588282	1	4	arachidonic acid binding	MF	1	1
GO:0060314	0.717919741188959	0.45022479225026	7	22	regulation of ryanodine-sensitive calcium-release channel activity	BP	1	1
GO:0050733	0.718082097813285	0.605314648778461	2	6	RS domain binding	MF	1	1
GO:0042663	0.718259084371286	0.725866192828362	1	3	regulation of endodermal cell fate specification	BP	1	1
GO:2000269	0.718396437178668	0.50946720160593	4	12	regulation of fibroblast apoptotic process	BP	1	1
GO:2000643	0.718740259910431	0.554904921846721	3	8	positive regulation of early endosome to late endosome transport	BP	1	1
GO:0070836	0.71904009045156	0.725044489493024	1	3	caveola assembly	BP	1	1
GO:0033078	0.719164092165039	0.724913823123349	1	3	extrathymic T cell differentiation	BP	1	1
GO:0031593	0.719192087495652	0.407132532736286	12	38	polyubiquitin binding	MF	1	1
GO:0016075	0.719434861464729	0.479775279739452	5	16	rRNA catabolic process	BP	1	1
GO:0007190	0.719528119360636	0.438978528130796	8	24	activation of adenylate cyclase activity	BP	1	1
GO:0009008	0.719687511556832	0.603421010771057	2	6	DNA-methyltransferase activity	MF	1	1
GO:0045773	0.719691826938885	0.411798336047749	12	33	positive regulation of axon extension	BP	1	1
GO:0071025	0.720038531883444	0.498691617627912	4	14	RNA surveillance	BP	1	1
GO:0000480	0.72012451909677	0.602904248909349	2	6	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1	1
GO:0001702	0.720130658758684	0.44249907423458	8	22	gastrulation with mouth forming second	BP	1	1
GO:0008158	0.720463327032341	0.723541401023513	1	3	hedgehog receptor activity	MF	1	1
GO:0003157	0.720555569897961	0.543102177945664	3	9	endocardium development	BP	1	1
GO:0030573	0.720588075046535	0.723409302447548	1	3	bile acid catabolic process	BP	1	1
GO:0042512	0.720764611232553	0.723222267100798	1	3	negative regulation of tyrosine phosphorylation of Stat1 protein	BP	1	1
GO:0042148	0.720846342773859	0.590073295802911	2	7	strand invasion	BP	1	1
GO:0006887	0.720943701525338	0.320442417158407	111	312	exocytosis	BP	1	1
GO:1901298	0.721005646076468	0.535387302265599	3	10	regulation of hydrogen peroxide-mediated programmed cell death	BP	1	1
GO:0032079	0.721049096080408	0.722920623460018	1	3	positive regulation of endodeoxyribonuclease activity	BP	1	1
GO:0071696	0.721085254807451	0.485556610426698	5	14	ectodermal placode development	BP	1	1
GO:0000220	0.721112261709503	0.60173418884518	2	6	vacuolar proton-transporting V-type ATPase, V0 domain	CC	1	1
GO:0019829	0.721118775051518	0.382290455422517	18	54	cation-transporting ATPase activity	MF	1	1
GO:0004826	0.721255322470854	0.722701773399993	1	3	phenylalanine-tRNA ligase activity	MF	1	1
GO:0006432	0.721255322470854	0.722701773399993	1	3	phenylalanyl-tRNA aminoacylation	BP	1	1
GO:0002862	0.721278095200201	0.5895535166527	2	7	negative regulation of inflammatory response to antigenic stimulus	BP	1	1
GO:0034450	0.721297272894243	0.505972658784231	4	12	ubiquitin-ubiquitin ligase activity	MF	1	1
GO:0030895	0.721428751589135	0.722517607687462	1	3	apolipoprotein B mRNA editing enzyme complex	CC	1	1
04672	0.721449980745893	0.422025522939112	9	31	NA	NA	1	1
04614	0.72145653275418	0.542015067330156	3	9	NA	NA	1	1
GO:1903203	0.721513735199242	0.500864996990437	4	13	regulation of oxidative stress-induced neuron death	BP	1	1
GO:0043102	0.721660475588875	0.589092728526526	2	7	amino acid salvage	BP	1	1
GO:0071267	0.721660475588875	0.589092728526526	2	7	L-methionine salvage	BP	1	1
04976	0.72170329268307	0.390283643888067	16	45	NA	NA	1	1
GO:0002443	0.721741112546882	0.32944449584791	72	206	leukocyte mediated immunity	BP	1	1
GO:2001038	0.721899853582305	0.722016784246796	1	3	regulation of cellular response to drug	BP	1	1
GO:0072108	0.721944369068233	0.721969418192122	1	3	positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	BP	1	1
GO:0051186	0.722010847560751	0.318520001581697	111	335	cofactor metabolic process	BP	1	1
GO:0071402	0.722217418501156	0.533915251024663	3	10	cellular response to lipoprotein particle stimulus	BP	1	1
GO:0072372	0.722291525622802	0.333397810573327	62	172	primary cilium	CC	1	1
GO:0008239	0.722424866252826	0.60017488213958	2	6	dipeptidyl-peptidase activity	MF	1	1
GO:1990188	0.722468353824579	0.72141133227656	1	3	euchromatin binding	MF	1	1
GO:0033578	0.722627647751313	0.5999335366503	2	6	protein glycosylation in Golgi	BP	1	1
GO:0009264	0.722735136728676	0.472809497842495	5	17	deoxyribonucleotide catabolic process	BP	1	1
GO:0061025	0.722745869208284	0.330243313830798	67	192	membrane fusion	BP	1	1
GO:0005324	0.722896137006241	0.720954959158339	1	3	long-chain fatty acid transporter activity	MF	1	1
GO:0009895	0.723015215313618	0.345270473877656	40	119	negative regulation of catabolic process	BP	1	1
GO:0033023	0.72312981518637	0.720705378495053	1	3	mast cell homeostasis	BP	1	1
GO:0033024	0.72312981518637	0.720705378495053	1	3	mast cell apoptotic process	BP	1	1
GO:0033025	0.72312981518637	0.720705378495053	1	3	regulation of mast cell apoptotic process	BP	1	1
GO:0060048	0.723197632161168	0.355217281864476	31	90	cardiac muscle contraction	BP	1	1
GO:0002666	0.723240187115975	0.72058742529832	1	3	positive regulation of T cell tolerance induction	BP	1	1
GO:0002581	0.723333606633107	0.720487553762586	1	3	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP	1	1
GO:0016405	0.723400573619394	0.539662578248367	3	9	CoA-ligase activity	MF	1	1
GO:0004832	0.723413270914645	0.720402361969616	1	3	valine-tRNA ligase activity	MF	1	1
GO:0006438	0.723413270914645	0.720402361969616	1	3	valyl-tRNA aminoacylation	BP	1	1
GO:1903677	0.723440643704388	0.720373084498641	1	3	regulation of cap-independent translational initiation	BP	1	1
GO:1903679	0.723440643704388	0.720373084498641	1	3	positive regulation of cap-independent translational initiation	BP	1	1
GO:1904688	0.723440643704388	0.720373084498641	1	3	regulation of cytoplasmic translational initiation	BP	1	1
GO:1904690	0.723440643704388	0.720373084498641	1	3	positive regulation of cytoplasmic translational initiation	BP	1	1
GO:0043928	0.723915224377951	0.427684059500699	8	28	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	BP	1	1
GO:0070327	0.723915433099918	0.598398015755829	2	6	thyroid hormone transport	BP	1	1
GO:0032767	0.724042877265113	0.719728243570287	1	3	copper-dependent protein binding	MF	1	1
GO:0030799	0.724097577203208	0.351673385854276	33	96	regulation of cyclic nucleotide metabolic process	BP	1	1
GO:0090195	0.724157149924433	0.598109252575719	2	6	chemokine secretion	BP	1	1
GO:0043168	0.724183490363977	0.325602899001927	75	217	anion binding	MF	1	1
GO:0014808	0.724346161343193	0.433272887603702	8	24	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	BP	1	1
GO:1903514	0.724346161343193	0.433272887603702	8	24	calcium ion transport from endoplasmic reticulum to cytosol	BP	1	1
GO:0014029	0.724374199147887	0.719372907375123	1	3	neural crest formation	BP	1	1
GO:0030825	0.724479792099667	0.502118128044911	4	12	positive regulation of cGMP metabolic process	BP	1	1
GO:0006578	0.724557150914454	0.597631017315953	2	6	amino-acid betaine biosynthetic process	BP	1	1
GO:0000466	0.724670093032548	0.453548651958109	6	20	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	BP	1	1
GO:0003241	0.724832796011744	0.718880397912997	1	3	growth involved in heart morphogenesis	BP	1	1
GO:1903800	0.725151638073368	0.718537516340484	1	3	positive regulation of production of miRNAs involved in gene silencing by miRNA	BP	1	1
GO:0006740	0.725243763169722	0.71843837475337	1	3	NADPH regeneration	BP	1	1
GO:0006816	0.725259325338612	0.319192828222464	96	265	calcium ion transport	BP	1	1
GO:0055075	0.725333035366309	0.480438870861401	5	14	potassium ion homeostasis	BP	1	1
GO:0075733	0.725348046425053	0.369094757682241	21	64	intracellular transport of virus	BP	1	1
GO:0006449	0.725389173001893	0.537246511497691	3	9	regulation of translational termination	BP	1	1
GO:0018344	0.725394414320023	0.596628459335802	2	6	protein geranylgeranylation	BP	1	1
GO:0033391	0.725413997394899	0.507065051999927	4	11	chromatoid body	CC	1	1
GO:0035458	0.725529900903121	0.495984132452841	4	13	cellular response to interferon-beta	BP	1	1
GO:0097058	0.725551029870701	0.718107476701253	1	3	CRLF-CLCF1 complex	CC	1	1
GO:0060170	0.725653478181592	0.37358232749119	20	56	ciliary membrane	CC	1	1
GO:0065003	0.725714747754357	0.293998383813671	503	1440	macromolecular complex assembly	BP	1	1
GO:0042822	0.726181705060958	0.717427191185299	1	3	pyridoxal phosphate metabolic process	BP	1	1
GO:0006543	0.72643717975868	0.717151196100282	1	3	glutamine catabolic process	BP	1	1
GO:0016458	0.726495604529164	0.32523123283583	69	200	gene silencing	BP	1	1
GO:0098722	0.726606341422661	0.595173570738937	2	6	asymmetric stem cell division	BP	1	1
GO:0033218	0.726618615780338	0.326079840306271	66	194	amide binding	MF	1	1
GO:0008853	0.726635135930742	0.716937171104612	1	3	exodeoxyribonuclease III activity	MF	1	1
GO:0015319	0.72681331662089	0.716744400914457	1	3	sodium:inorganic phosphate symporter activity	MF	1	1
GO:0015269	0.726959242164168	0.494238803161815	4	13	calcium-activated potassium channel activity	MF	1	1
04120	0.726991891089843	0.336499500885747	47	132	NA	NA	1	1
GO:0033160	0.727008639112349	0.535271662381065	3	9	positive regulation of protein import into nucleus, translocation	BP	1	1
GO:0016638	0.72746775392499	0.477853589659452	5	14	oxidoreductase activity, acting on the CH-NH2 group of donors	MF	1	1
GO:0098793	0.727514537237223	0.32157645720964	78	217	presynapse	CC	1	1
GO:0032404	0.727613086007796	0.581864893796574	2	7	mismatch repair complex binding	MF	1	1
GO:0097433	0.727724637000465	0.593827185595787	2	6	dense body	CC	1	1
GO:0002079	0.727740421184539	0.715739455290534	1	3	inner acrosomal membrane	CC	1	1
GO:0015114	0.727960927757359	0.497876912627337	4	12	phosphate ion transmembrane transporter activity	MF	1	1
GO:0035435	0.727960927757359	0.497876912627337	4	12	phosphate ion transmembrane transport	BP	1	1
GO:0051155	0.728126968557033	0.396731077618564	12	38	positive regulation of striated muscle cell differentiation	BP	1	1
GO:0048368	0.728485816077889	0.497235132966991	4	12	lateral mesoderm development	BP	1	1
GO:0031280	0.728593994252488	0.453888118400241	6	18	negative regulation of cyclase activity	BP	1	1
GO:0006046	0.728737748923099	0.714654764262938	1	3	N-acetylglucosamine catabolic process	BP	1	1
GO:0002418	0.728958034947171	0.525661796933939	3	10	immune response to tumor cell	BP	1	1
GO:2001274	0.729013246170983	0.714354469278667	1	3	negative regulation of glucose import in response to insulin stimulus	BP	1	1
GO:0009227	0.729138204306866	0.71421816845657	1	3	nucleotide-sugar catabolic process	BP	1	1
GO:0005004	0.729197301306705	0.714153686422732	1	3	GPI-linked ephrin receptor activity	MF	1	1
GO:0016765	0.729299166840596	0.38763953296908	13	45	transferase activity, transferring alkyl or aryl (other than methyl) groups	MF	1	1
GO:0010824	0.729536514100111	0.397966107645964	12	35	regulation of centrosome duplication	BP	1	1
GO:0008611	0.72961482222634	0.713697741329857	1	3	ether lipid biosynthetic process	BP	1	1
